LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,MSSubClass_E,MSZoning_E,Street_E,Alley_E,LotShape_E,LandContour_E,Utilities_E,LotConfig_E,LandSlope_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,Exterior2nd_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,FireplaceQu_E,GarageType_E,GarageFinish_E,GarageQual_E,GarageCond_E,PavedDrive_E,PoolQC_E,Fence_E,MiscFeature_E,MoSold_E,SaleType_E,SaleCondition_E,HasBasement,HasGarage,Has2ndFloor,HasMasVnr,HasWoodDeck,HasPorch,HasPool,IsNew,OverallQual_2,OverallQual_3,OverallQual_sq,Neighborhood_E_2,Neighborhood_E_3,Neighborhood_E_sq,GrLivArea_2,GrLivArea_3,GrLivArea_sq,ExterQual_E_2,ExterQual_E_3,ExterQual_E_sq,GarageCars_2,GarageCars_3,GarageCars_sq,KitchenQual_E_2,KitchenQual_E_3,KitchenQual_E_sq,GarageArea_2,GarageArea_3,GarageArea_sq,BsmtQual_E_2,BsmtQual_E_3,BsmtQual_E_sq,TotalBsmtSF_2,TotalBsmtSF_3,TotalBsmtSF_sq,1stFlrSF_2,1stFlrSF_3,1stFlrSF_sq,GarageFinish_E_2,GarageFinish_E_3,GarageFinish_E_sq,FullBath_2,FullBath_3,FullBath_sq,YearBuilt_2,YearBuilt_3,YearBuilt_sq,GarageType_E_2,GarageType_E_3,GarageType_E_sq,YearRemodAdd_2,YearRemodAdd_3,YearRemodAdd_sq,MSSubClass_E_2,MSSubClass_E_3,MSSubClass_E_sq,Foundation_E_2,Foundation_E_3,Foundation_E_sq,FireplaceQu_E_2,FireplaceQu_E_3,FireplaceQu_E_sq,TotRmsAbvGrd_2,TotRmsAbvGrd_3,TotRmsAbvGrd_sq,OverallScore,ExterScore,BsmtScore,KitchenScore,FireplaceScore,GarageScore,PoolScore,TotalBath,AllSf,AllFlrSF,AllPorchSF
70.0,11200,5,5,1965,1965,0.0,906,0,134,1040,1040,0,0,1040,1,0,1,0,3,1,5,0,1965.0,1,384,0,0,0,0,0,0,0,2008,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,7.0,4.0,5.0,4.0,5.0,5.0,2.0,9.0,10.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,8.0,5.0,5.0,1,1,0,0,0,0,0,0,25,125,2.23606797749979,49.0,343.0,2.6457513110645907,1081600,1124864000,32.2490309931942,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,147456,56623104,19.595917942265423,9.0,27.0,1.7320508075688772,1081600,1124864000,32.2490309931942,1081600,1124864000,32.2490309931942,4.0,8.0,1.4142135623730951,1,1,1.0,3861225,7587307125,44.328320518603,9.0,27.0,1.7320508075688772,3861225,7587307125,44.328320518603,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,25,8.0,12.0,2.0,0.0,24.0,0.0,2.0,2080,1040,0
85.0,11924,9,5,2005,2006,286.0,998,0,177,1175,1182,1142,0,2324,1,0,3,0,4,1,11,2,2005.0,3,736,147,21,0,0,0,0,0,2006,15.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,24.0,4.0,5.0,4.0,7.0,5.0,2.0,6.0,8.0,4.0,4.0,4.0,6.0,5.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,5.0,7.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,7.0,8.0,6.0,1,1,1,1,1,1,0,1,81,729,3.0,576.0,13824.0,4.898979485566356,5400976,12551868224,48.2078831727758,16.0,64.0,2.0,9,27,1.7320508075688772,16.0,64.0,2.0,541696,398688256,27.129319932501073,25.0,125.0,2.23606797749979,1380625,1622234375,34.27827300200522,1397124,1651400568,34.38022687534217,16.0,64.0,2.0,9,27,1.7320508075688772,4020025,8060150125,44.77722635447622,49.0,343.0,2.6457513110645907,4024036,8072216216,44.78839135311738,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,121,1331,3.3166247903554,45,16.0,20.0,4.0,10.0,24.0,0.0,4.0,3499,2324,21
0.0,12968,5,6,1962,1962,0.0,737,0,175,912,912,0,0,912,1,0,1,0,2,1,4,0,1962.0,1,352,140,0,0,0,176,0,0,2008,12.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,7.0,4.0,5.0,4.0,5.0,5.0,2.0,9.0,11.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,12.0,5.0,5.0,1,1,0,0,1,0,0,0,25,125,2.23606797749979,49.0,343.0,2.6457513110645907,831744,758550528,30.199337741083,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,123904,43614208,18.76166303929372,9.0,27.0,1.7320508075688772,831744,758550528,30.199337741083,831744,758550528,30.199337741083,4.0,8.0,1.4142135623730951,1,1,1.0,3849444,7552609128,44.294469180700204,9.0,27.0,1.7320508075688772,3849444,7552609128,44.294469180700204,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,16,64,2.0,30,8.0,12.0,2.0,0.0,24.0,0.0,2.0,1824,912,176
91.0,10652,7,5,2006,2007,306.0,0,0,1494,1494,1494,0,0,1494,0,0,2,0,3,1,7,1,2006.0,3,840,160,33,0,0,0,0,0,2007,12.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,16.0,4.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,4.0,3.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,9.0,8.0,6.0,1,1,0,1,1,1,0,1,49,343,2.6457513110645907,256.0,4096.0,4.0,2232036,3334661784,38.65229618017538,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,705600,592704000,28.982753492378876,16.0,64.0,2.0,2232036,3334661784,38.65229618017538,2232036,3334661784,38.65229618017538,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,4024036,8072216216,44.78839135311738,36.0,216.0,2.449489742783178,4028049,8084294343,44.799553569204235,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,49,343,2.6457513110645907,35,12.0,16.0,3.0,5.0,24.0,0.0,2.0,2988,1494,33
0.0,10920,6,5,1960,1960,212.0,733,0,520,1253,1253,0,0,1253,1,0,1,1,2,1,5,1,1960.0,1,352,0,213,176,0,0,0,0,2008,12.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,11.0,4.0,5.0,4.0,5.0,5.0,2.0,7.0,7.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,6.0,3.0,4.0,6.0,3.0,1.0,1.0,3.0,3.0,5.0,5.0,1,1,0,1,0,1,0,0,36,216,2.449489742783178,121.0,1331.0,3.3166247903554,1570009,1967221277,35.397740040855716,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,123904,43614208,18.76166303929372,9.0,27.0,1.7320508075688772,1570009,1967221277,35.397740040855716,1570009,1967221277,35.397740040855716,9.0,27.0,1.7320508075688772,1,1,1.0,3841600,7529536000,44.27188724235731,36.0,216.0,2.449489742783178,3841600,7529536000,44.27188724235731,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,9.0,27.0,1.7320508075688772,25,125,2.23606797749979,30,8.0,12.0,2.0,3.0,24.0,0.0,2.5,2506,1253,389
51.0,6120,7,8,1929,2001,0.0,0,0,832,832,854,0,0,854,0,0,1,0,2,1,5,0,1991.0,2,576,48,112,0,0,0,0,0,2007,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,1.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,4.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,4.0,3.0,7.0,5.0,5.0,1,1,0,0,1,1,0,0,49,343,2.6457513110645907,16.0,64.0,2.0,729316,622835864,29.223278392404914,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,331776,191102976,24.0,9.0,27.0,1.7320508075688772,692224,575930368,28.844410203711913,729316,622835864,29.223278392404914,4.0,8.0,1.4142135623730951,1,1,1.0,3721041,7177888089,43.9203825119955,9.0,27.0,1.7320508075688772,4004001,8012006001,44.73253849269008,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,56,8.0,12.0,2.0,0.0,24.0,0.0,1.0,1686,854,112
0.0,11241,6,7,1970,1970,180.0,578,0,426,1004,1004,0,0,1004,1,0,1,0,2,1,5,1,1970.0,2,480,0,0,0,0,0,0,700,2010,12.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,11.0,4.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,4.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,2.0,6.0,5.0,5.0,1,1,0,1,0,0,0,0,36,216,2.449489742783178,121.0,1331.0,3.3166247903554,1008016,1012048064,31.68595903550972,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,230400,110592000,21.908902300206645,9.0,27.0,1.7320508075688772,1008016,1012048064,31.68595903550972,1008016,1012048064,31.68595903550972,16.0,64.0,2.0,1,1,1.0,3880900,7645373000,44.384682042344295,36.0,216.0,2.449489742783178,3880900,7645373000,44.384682042344295,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,25,125,2.23606797749979,42,8.0,12.0,2.0,4.0,24.0,0.0,2.0,2008,1004,0
72.0,10791,4,5,1967,1967,0.0,0,0,0,0,1296,0,0,1296,0,0,2,0,2,2,6,0,1967.0,2,516,0,0,0,0,0,0,500,2006,5.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,7.0,4.0,5.0,3.0,5.0,2.0,2.0,7.0,7.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,2.0,2.0,4.0,6.0,3.0,1.0,5.0,2.0,4.0,5.0,5.0,0,1,0,0,0,0,0,0,16,64,2.0,49.0,343.0,2.6457513110645907,1679616,2176782336,36.0,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,266256,137388096,22.715633383201094,1.0,1.0,1.0,0,0,0.0,1679616,2176782336,36.0,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,3869089,7610498063,44.35087372307337,4.0,8.0,1.4142135623730951,3869089,7610498063,44.35087372307337,25.0,125.0,2.23606797749979,1.0,1.0,1.0,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,20,8.0,2.0,4.0,0.0,24.0,0.0,2.0,1296,1296,0
66.0,13695,5,5,2004,2004,0.0,646,0,468,1114,1114,0,0,1114,1,0,1,1,3,1,6,0,2004.0,2,576,0,102,0,0,0,0,0,2008,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,13.0,3.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,1,1,0,0,0,1,0,1,25,125,2.23606797749979,169.0,2197.0,3.605551275463989,1240996,1382469544,33.37663853655727,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,331776,191102976,24.0,9.0,27.0,1.7320508075688772,1240996,1382469544,33.37663853655727,1240996,1382469544,33.37663853655727,4.0,8.0,1.4142135623730951,1,1,1.0,4016016,8048096064,44.76605857119878,9.0,27.0,1.7320508075688772,4016016,8048096064,44.76605857119878,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,25,8.0,12.0,3.0,0.0,24.0,0.0,2.5,2228,1114,102
70.0,7560,5,6,1958,1965,0.0,504,0,525,1029,1339,0,0,1339,0,0,1,0,3,1,6,0,1958.0,1,294,0,0,0,0,0,0,0,2009,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,11.0,4.0,5.0,4.0,5.0,5.0,2.0,11.0,11.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,6.0,6.0,3.0,2.0,5.0,2.0,6.0,2.0,6.0,2.0,4.0,6.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,1,1,0,0,0,0,0,0,25,125,2.23606797749979,121.0,1331.0,3.3166247903554,1792921,2400721219,36.59234892706397,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,86436,25412184,17.146428199482248,9.0,27.0,1.7320508075688772,1058841,1089547389,32.07802986469088,1792921,2400721219,36.59234892706397,4.0,8.0,1.4142135623730951,1,1,1.0,3833764,7506509912,44.24929377967517,36.0,216.0,2.449489742783178,3861225,7587307125,44.328320518603,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,30,8.0,12.0,2.0,0.0,24.0,0.0,1.0,2368,1339,0
101.0,14215,8,5,2005,2006,380.0,0,0,1158,1158,1158,1218,0,2376,0,0,3,1,4,1,9,1,2005.0,3,853,240,154,0,0,0,0,0,2006,15.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,24.0,4.0,5.0,4.0,7.0,2.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,5.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,7.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,11.0,8.0,6.0,1,1,1,1,1,1,0,1,64,512,2.8284271247461903,576.0,13824.0,4.898979485566356,5645376,13413413376,48.744230427815765,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,727609,620650477,29.206163733020468,25.0,125.0,2.23606797749979,1340964,1552836312,34.02939905434711,1340964,1552836312,34.02939905434711,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,4020025,8060150125,44.77722635447622,49.0,343.0,2.6457513110645907,4024036,8072216216,44.78839135311738,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,81,729,3.0,40,12.0,20.0,3.0,5.0,24.0,0.0,3.5,3534,2376,154
57.0,7449,7,7,1930,1950,0.0,0,0,637,637,1108,0,0,1108,0,0,1,0,3,1,6,1,1930.0,1,280,0,0,205,0,0,0,0,2007,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,3.0,3.0,7.0,5.0,6.0,2.0,4.0,6.0,1.0,1.0,4.0,3.0,5.0,5.0,5.0,1,1,0,0,0,0,0,0,49,343,2.6457513110645907,1.0,1.0,1.0,1227664,1360251712,33.28663395418648,4.0,8.0,1.4142135623730951,1,1,1.0,9.0,27.0,1.7320508075688772,78400,21952000,16.73320053068151,9.0,27.0,1.7320508075688772,405769,258474853,25.238858928247925,1227664,1360251712,33.28663395418648,4.0,8.0,1.4142135623730951,1,1,1.0,3724900,7189057000,43.93176527297759,36.0,216.0,2.449489742783178,3802500,7414875000,44.15880433163923,9.0,27.0,1.7320508075688772,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,36,216,2.449489742783178,49,8.0,12.0,3.0,5.0,24.0,0.0,1.0,1745,1108,205
75.0,9742,8,5,2002,2002,281.0,0,0,1777,1777,1795,0,0,1795,0,0,2,0,3,1,7,1,2002.0,2,534,171,159,0,0,0,0,0,2008,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,16.0,4.0,5.0,4.0,5.0,5.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,12.0,5.0,5.0,1,1,0,1,1,1,0,1,64,512,2.8284271247461903,256.0,4096.0,4.0,3222025,5783534875,42.36744032862972,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,285156,152273304,23.108440016582687,16.0,64.0,2.0,3157729,5611284433,42.15447781671598,3222025,5783534875,42.36744032862972,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,4008004,8024024008,44.74371464239419,36.0,216.0,2.449489742783178,4008004,8024024008,44.74371464239419,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,49,343,2.6457513110645907,40,12.0,16.0,3.0,5.0,24.0,0.0,2.0,3572,1795,159
44.0,4224,5,7,1976,1976,0.0,840,0,200,1040,1060,0,0,1060,1,0,1,0,3,1,6,1,1976.0,2,572,100,110,0,0,0,0,0,2007,14.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,2.0,2.0,13.0,14.0,2.0,2.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,4.0,6.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,1,1,0,0,1,1,0,0,25,125,2.23606797749979,4.0,8.0,1.4142135623730951,1123600,1191016000,32.55764119219941,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,327184,187149248,23.916521486202797,16.0,64.0,2.0,1081600,1124864000,32.2490309931942,1123600,1191016000,32.55764119219941,4.0,8.0,1.4142135623730951,1,1,1.0,3904576,7715442176,44.45222154178574,36.0,216.0,2.449489742783178,3904576,7715442176,44.45222154178574,196.0,2744.0,3.7416573867739413,36.0,216.0,2.449489742783178,16.0,64.0,2.0,36,216,2.449489742783178,35,8.0,16.0,2.0,4.0,24.0,0.0,2.0,2100,1060,110
0.0,8246,5,8,1968,2001,0.0,188,668,204,1060,1060,0,0,1060,1,0,1,0,3,1,6,1,1968.0,1,270,406,90,0,0,0,0,0,2010,12.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,7.0,4.0,5.0,4.0,5.0,2.0,2.0,10.0,11.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,7.0,6.0,5.0,2.0,5.0,3.0,7.0,4.0,6.0,2.0,4.0,6.0,3.0,1.0,3.0,3.0,3.0,5.0,5.0,1,1,0,0,1,1,0,0,25,125,2.23606797749979,49.0,343.0,2.6457513110645907,1123600,1191016000,32.55764119219941,4.0,8.0,1.4142135623730951,1,1,1.0,9.0,27.0,1.7320508075688772,72900,19683000,16.431676725154983,9.0,27.0,1.7320508075688772,1123600,1191016000,32.55764119219941,1123600,1191016000,32.55764119219941,4.0,8.0,1.4142135623730951,1,1,1.0,3873024,7622111232,44.36214602563767,36.0,216.0,2.449489742783178,4004001,8012006001,44.73253849269008,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,36,216,2.449489742783178,40,6.0,12.0,3.0,4.0,24.0,0.0,2.0,2120,1060,90
110.0,14230,8,5,2007,2007,640.0,0,0,1566,1566,1600,0,0,1600,0,0,2,0,3,1,7,1,2007.0,3,890,0,56,0,0,0,0,0,2009,12.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,24.0,4.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,4.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,7.0,5.0,5.0,1,1,0,1,0,1,0,1,64,512,2.8284271247461903,576.0,13824.0,4.898979485566356,2560000,4096000000,40.0,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,792100,704969000,29.832867780352597,16.0,64.0,2.0,2452356,3840389496,39.57271787481876,2560000,4096000000,40.0,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,36.0,216.0,2.449489742783178,4028049,8084294343,44.799553569204235,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,49,343,2.6457513110645907,40,12.0,16.0,3.0,5.0,24.0,0.0,2.0,3166,1600,56
60.0,7200,5,7,1951,2000,0.0,234,486,180,900,900,0,0,900,0,1,1,0,3,1,5,0,2005.0,2,576,222,32,0,0,0,0,0,2010,12.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,11.0,4.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,6.0,3.0,2.0,5.0,3.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,3.0,5.0,5.0,1,1,0,0,1,1,0,0,25,125,2.23606797749979,121.0,1331.0,3.3166247903554,810000,729000000,30.0,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,331776,191102976,24.0,9.0,27.0,1.7320508075688772,810000,729000000,30.0,810000,729000000,30.0,4.0,8.0,1.4142135623730951,1,1,1.0,3806401,7426288351,44.170125650715555,9.0,27.0,1.7320508075688772,4000000,8000000000,44.721359549995796,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,35,8.0,12.0,3.0,0.0,24.0,0.0,1.5,1800,900,32
98.0,11478,8,5,2007,2008,200.0,1218,0,486,1704,1704,0,0,1704,1,0,2,0,3,1,7,1,2008.0,3,772,0,50,0,0,0,0,0,2010,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,24.0,4.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,4.0,3.0,4.0,6.0,5.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,3.0,5.0,5.0,1,1,0,1,0,1,0,1,64,512,2.8284271247461903,576.0,13824.0,4.898979485566356,2903616,4947761664,41.27953488110059,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,595984,460099648,27.784887978899608,25.0,125.0,2.23606797749979,2903616,4947761664,41.27953488110059,2903616,4947761664,41.27953488110059,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,36.0,216.0,2.449489742783178,4032064,8096384512,44.81071300481616,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,49,343,2.6457513110645907,40,12.0,20.0,3.0,5.0,24.0,0.0,3.0,3408,1704,50
47.0,16321,5,6,1957,1997,0.0,1277,0,207,1484,1600,0,0,1600,1,0,1,0,2,1,6,2,1957.0,1,319,288,258,0,0,0,0,0,2006,12.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,11.0,4.0,5.0,4.0,5.0,2.0,2.0,7.0,7.0,2.0,2.0,4.0,3.0,3.0,4.0,5.0,3.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,5.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,10.0,5.0,5.0,1,1,0,0,1,1,0,0,25,125,2.23606797749979,121.0,1331.0,3.3166247903554,2560000,4096000000,40.0,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,101761,32461759,17.86057109949175,9.0,27.0,1.7320508075688772,2202256,3268147904,38.52272056851645,2560000,4096000000,40.0,9.0,27.0,1.7320508075688772,1,1,1.0,3829849,7495014493,44.23799272118933,36.0,216.0,2.449489742783178,3988009,7964053973,44.68780594300866,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,25.0,125.0,2.23606797749979,36,216,2.449489742783178,30,8.0,12.0,2.0,10.0,24.0,0.0,2.0,3084,1600,258
60.0,6324,4,6,1927,1950,0.0,0,0,520,520,520,0,0,520,0,0,1,0,1,1,4,0,1920.0,1,240,49,0,87,0,0,0,0,2008,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,5.0,2.0,2.0,7.0,7.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,2.0,1.0,5.0,1.0,7.0,2.0,3.0,2.0,3.0,6.0,3.0,1.0,5.0,3.0,3.0,5.0,5.0,1,1,0,0,1,0,0,0,16,64,2.0,16.0,64.0,2.0,270400,140608000,22.80350850198276,4.0,8.0,1.4142135623730951,1,1,1.0,1.0,1.0,1.0,57600,13824000,15.491933384829668,9.0,27.0,1.7320508075688772,270400,140608000,22.80350850198276,270400,140608000,22.80350850198276,4.0,8.0,1.4142135623730951,1,1,1.0,3713329,7155584983,43.89760813529594,9.0,27.0,1.7320508075688772,3802500,7414875000,44.15880433163923,1.0,1.0,1.0,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,24,8.0,12.0,1.0,0.0,18.0,0.0,1.0,1040,520,87
